High high H Hi Hig High h gh igh High INITCAP NODIGIT 0 NOPUNCT High Xxxx Xx DIFFERENTFONT HIGHERFONT true false BASELINE false
Rb rb R Rb Rb Rb b Rb Rb Rb INITCAP NODIGIT 0 NOPUNCT Rb Xx Xx SAMEFONT SAMEFONTSIZE true false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE true false BASELINE false
Cs cs C Cs Cs Cs s Cs Cs Cs INITCAP NODIGIT 0 NOPUNCT Cs Xx Xx SAMEFONT SAMEFONTSIZE true false BASELINE true
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE true false BASELINE false


KEYWORDS keywords K KE KEY KEYW S DS RDS ORDS ALLCAPS NODIGIT 0 NOPUNCT KEYWORDS XXXX X DIFFERENTFONT HIGHERFONT false false BASELINE false
: : : : : : : : : : ALLCAPS NODIGIT 1 PUNCT : : : SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductivity superconductivity s su sup supe y ty ity vity NOCAPS NODIGIT 0 NOPUNCT superconductivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
β β β β β β β β β β NOCAPS NODIGIT 1 NOPUNCT β x x DIFFERENTFONT SAMEFONTSIZE false true BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false true BASELINE true
pyrochlore pyrochlore p py pyr pyro e re ore lore NOCAPS NODIGIT 0 NOPUNCT pyrochlore xxxx x SAMEFONT SAMEFONTSIZE false true BASELINE true
oxide oxide o ox oxi oxid e de ide xide NOCAPS NODIGIT 0 NOPUNCT oxide xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
magnetization magnetization m ma mag magn n on ion tion NOCAPS NODIGIT 0 NOPUNCT magnetization xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
* * * * * * * * * * ALLCAPS NODIGIT 1 NOPUNCT * * * SAMEFONT SAMEFONTSIZE false false BASELINE false


Superconductivity superconductivity S Su Sup Supe y ty ity vity INITCAP NODIGIT 0 NOPUNCT Superconductivity Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
transition transition t tr tra tran n on ion tion NOCAPS NODIGIT 0 NOPUNCT transition xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
metal metal m me met meta l al tal etal NOCAPS NODIGIT 0 NOPUNCT metal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
oxides oxides o ox oxi oxid s es des ides NOCAPS NODIGIT 0 NOPUNCT oxides xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
TMOs tmos T TM TMO TMOs s Os MOs TMOs INITCAP NODIGIT 0 NOPUNCT TMOs XXXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
has has h ha has has s as has has NOCAPS NODIGIT 0 NOPUNCT has xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
been been b be bee been n en een been NOCAPS NODIGIT 0 NOPUNCT been xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
one one o on one one e ne one one NOCAPS NODIGIT 0 NOPUNCT one xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
exciting exciting e ex exc exci g ng ing ting NOCAPS NODIGIT 0 NOPUNCT exciting xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fields fields f fi fie fiel s ds lds elds NOCAPS NODIGIT 0 NOPUNCT fields xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
solid solid s so sol soli d id lid olid NOCAPS NODIGIT 0 NOPUNCT solid xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
state state s st sta stat e te ate tate NOCAPS NODIGIT 0 NOPUNCT state xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
physics physics p ph phy phys s cs ics sics NOCAPS NODIGIT 0 NOPUNCT physics xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
due due d du due due e ue due due NOCAPS NODIGIT 0 NOPUNCT due xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
its its i it its its s ts its its NOCAPS NODIGIT 0 NOPUNCT its xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
unconventional unconventional u un unc unco l al nal onal NOCAPS NODIGIT 0 NOPUNCT unconventional xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
properties properties p pr pro prop s es ies ties NOCAPS NODIGIT 0 NOPUNCT properties xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Many many M Ma Man Many y ny any Many INITCAP NODIGIT 0 NOPUNCT Many Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductors superconductors s su sup supe s rs ors tors NOCAPS NODIGIT 0 NOPUNCT superconductors xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
TMOs tmos T TM TMO TMOs s Os MOs TMOs INITCAP NODIGIT 0 NOPUNCT TMOs XXXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
crystallize crystallize c cr cry crys e ze ize lize NOCAPS NODIGIT 0 NOPUNCT crystallize xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
perovskite perovskite p pe per pero e te ite kite NOCAPS NODIGIT 0 NOPUNCT perovskite xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
related related r re rel rela d ed ted ated NOCAPS NODIGIT 0 NOPUNCT related xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
structures structures s st str stru s es res ures NOCAPS NODIGIT 0 NOPUNCT structures xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Recently recently R Re Rec Rece y ly tly ntly INITCAP NODIGIT 0 NOPUNCT Recently Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
an an a an an an n an an an NOCAPS NODIGIT 0 NOPUNCT an xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
exceptional exceptional e ex exc exce l al nal onal NOCAPS NODIGIT 0 NOPUNCT exceptional xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
TMO tmo T TM TMO TMO O MO TMO TMO ALLCAPS NODIGIT 0 NOPUNCT TMO XXX X SAMEFONT SAMEFONTSIZE false false BASELINE true
superconductor superconductor s su sup supe r or tor ctor NOCAPS NODIGIT 0 NOPUNCT superconductor xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Cd cd C Cd Cd Cd d Cd Cd Cd INITCAP NODIGIT 0 NOPUNCT Cd Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT LOWERFONT false false SUBSCRIPT true
Re re R Re Re Re e Re Re Re INITCAP NODIGIT 0 NOPUNCT Re Xx Xx SAMEFONT HIGHERFONT false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT LOWERFONT false false SUBSCRIPT true
O o O O O O O O O O ALLCAPS NODIGIT 1 NOPUNCT O X X SAMEFONT HIGHERFONT false false BASELINE true
7 7 7 7 7 7 7 7 7 7 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT LOWERFONT false false SUBSCRIPT true
was was w wa was was s as was was NOCAPS NODIGIT 0 NOPUNCT was xxx x SAMEFONT HIGHERFONT false false BASELINE false
found found f fo fou foun d nd und ound NOCAPS NODIGIT 0 NOPUNCT found xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT SAMEFONTSIZE false true BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = SAMEFONT HIGHERFONT false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
which which w wh whi whic h ch ich hich NOCAPS NODIGIT 0 NOPUNCT which xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
crystallizes crystallizes c cr cry crys s es zes izes NOCAPS NODIGIT 0 NOPUNCT crystallizes xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pyrochlore pyrochlore p py pyr pyro e re ore lore NOCAPS NODIGIT 0 NOPUNCT pyrochlore xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
structure structure s st str stru e re ure ture NOCAPS NODIGIT 0 NOPUNCT structure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT LOWERFONT false false SUPERSCRIPT false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT HIGHERFONT false false BASELINE false
pyrochlore pyrochlore p py pyr pyro e re ore lore NOCAPS NODIGIT 0 NOPUNCT pyrochlore xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
structure structure s st str stru e re ure ture NOCAPS NODIGIT 0 NOPUNCT structure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
contains contains c co con cont s ns ins ains NOCAPS NODIGIT 0 NOPUNCT contains xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
corner corner c co cor corn r er ner rner NOCAPS NODIGIT 0 NOPUNCT corner xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
sharing sharing s sh sha shar g ng ing ring NOCAPS NODIGIT 0 NOPUNCT sharing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
tetrahedral tetrahedral t te tet tetr l al ral dral NOCAPS NODIGIT 0 NOPUNCT tetrahedral xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
network network n ne net netw k rk ork work NOCAPS NODIGIT 0 NOPUNCT network xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
made made m ma mad made e de ade made NOCAPS NODIGIT 0 NOPUNCT made xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
transition transition t tr tra tran n on ion tion NOCAPS NODIGIT 0 NOPUNCT transition xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
metal metal m me met meta l al tal etal NOCAPS NODIGIT 0 NOPUNCT metal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
cations cations c ca cat cati s ns ons ions NOCAPS NODIGIT 0 NOPUNCT cations xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
called called c ca cal call d ed led lled NOCAPS NODIGIT 0 NOPUNCT called xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pyrochlore pyrochlore p py pyr pyro e re ore lore NOCAPS NODIGIT 0 NOPUNCT pyrochlore xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
lattice lattice l la lat latt e ce ice tice NOCAPS NODIGIT 0 NOPUNCT lattice xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
known known k kn kno know n wn own nown NOCAPS NODIGIT 0 NOPUNCT known xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
one one o on one one e ne one one NOCAPS NODIGIT 0 NOPUNCT one xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
spin spin s sp spi spin n in pin spin NOCAPS NODIGIT 0 NOPUNCT spin xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
frustration frustration f fr fru frus n on ion tion NOCAPS NODIGIT 0 NOPUNCT frustration xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
systems systems s sy sys syst s ms ems tems NOCAPS NODIGIT 0 NOPUNCT systems xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
case case c ca cas case e se ase case NOCAPS NODIGIT 0 NOPUNCT case xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
transition transition t tr tra tran n on ion tion NOCAPS NODIGIT 0 NOPUNCT transition xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
metal metal m me met meta l al tal etal NOCAPS NODIGIT 0 NOPUNCT metal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
cation cation c ca cat cati n on ion tion NOCAPS NODIGIT 0 NOPUNCT cation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
has has h ha has has s as has has NOCAPS NODIGIT 0 NOPUNCT has xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
localized localized l lo loc loca d ed zed ized NOCAPS NODIGIT 0 NOPUNCT localized xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
moment moment m mo mom mome t nt ent ment NOCAPS NODIGIT 0 NOPUNCT moment xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
antiferromagnetic antiferromagnetic a an ant anti c ic tic etic NOCAPS NODIGIT 0 NOPUNCT antiferromagnetic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
interactions interactions i in int inte s ns ons ions NOCAPS NODIGIT 0 NOPUNCT interactions xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
between between b be bet betw n en een ween NOCAPS NODIGIT 0 NOPUNCT between xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
nearest nearest n ne nea near t st est rest NOCAPS NODIGIT 0 NOPUNCT nearest xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
neighbors neighbors n ne nei neig s rs ors bors NOCAPS NODIGIT 0 NOPUNCT neighbors xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Very very V Ve Ver Very y ry ery Very INITCAP NODIGIT 0 NOPUNCT Very Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
recently recently r re rec rece y ly tly ntly NOCAPS NODIGIT 0 NOPUNCT recently xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
three three t th thr thre e ee ree hree NOCAPS NODIGIT 0 NOPUNCT three xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
related related r re rel rela d ed ted ated NOCAPS NODIGIT 0 NOPUNCT related xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
compounds compounds c co com comp s ds nds unds NOCAPS NODIGIT 0 NOPUNCT compounds xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
AOs aos A AO AOs AOs s Os AOs AOs INITCAP NODIGIT 0 NOPUNCT AOs XXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT LOWERFONT false false SUBSCRIPT false
O o O O O O O O O O ALLCAPS NODIGIT 1 NOPUNCT O X X SAMEFONT HIGHERFONT false false BASELINE false
6 6 6 6 6 6 6 6 6 6 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT LOWERFONT false false SUBSCRIPT false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT HIGHERFONT false false BASELINE false
A a A A A A A A A A ALLCAPS NODIGIT 1 NOPUNCT A X X SAMEFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = SAMEFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
Rb rb R Rb Rb Rb b Rb Rb Rb INITCAP NODIGIT 0 NOPUNCT Rb Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
Cs cs C Cs Cs Cs s Cs Cs Cs INITCAP NODIGIT 0 NOPUNCT Cs Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
named named n na nam name d ed med amed NOCAPS NODIGIT 0 NOPUNCT named xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
β β β β β β β β β β NOCAPS NODIGIT 1 NOPUNCT β x x DIFFERENTFONT SAMEFONTSIZE false true BASELINE true
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false true BASELINE true
pyrochlore pyrochlore p py pyr pyro e re ore lore NOCAPS NODIGIT 0 NOPUNCT pyrochlore xxxx x SAMEFONT SAMEFONTSIZE false true BASELINE true
oxides oxides o ox oxi oxid s es des ides NOCAPS NODIGIT 0 NOPUNCT oxides xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE true
were were w we wer were e re ere were NOCAPS NODIGIT 0 NOPUNCT were xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
found found f fo fou foun d nd und ound NOCAPS NODIGIT 0 NOPUNCT found xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT LOWERFONT false false SUPERSCRIPT false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
4 4 4 4 4 4 4 4 4 4 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
which which w wh whi whic h ch ich hich NOCAPS NODIGIT 0 NOPUNCT which xxxx x SAMEFONT HIGHERFONT false false BASELINE false
contain contain c co con cont n in ain tain NOCAPS NODIGIT 0 NOPUNCT contain xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pyrochlore pyrochlore p py pyr pyro e re ore lore NOCAPS NODIGIT 0 NOPUNCT pyrochlore xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
lattice lattice l la lat latt e ce ice tice NOCAPS NODIGIT 0 NOPUNCT lattice xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
made made m ma mad made e de ade made NOCAPS NODIGIT 0 NOPUNCT made xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Os os O Os Os Os s Os Os Os INITCAP NODIGIT 0 NOPUNCT Os Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
atoms atoms a at ato atom s ms oms toms NOCAPS NODIGIT 0 NOPUNCT atoms xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
They they T Th The They y ey hey They INITCAP NODIGIT 0 NOPUNCT They Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
show show s sh sho show w ow how show NOCAPS NODIGIT 0 NOPUNCT show xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductivity superconductivity s su sup supe y ty ity vity NOCAPS NODIGIT 0 NOPUNCT superconductivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
